age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,Continent
50,Private,174655,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,>50K,North America
48,Private,176732,HS_dropout,5,Divorced,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
60,Private,143932,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
46,Private,551962,hs_grad,9,Separated,labor,Unmarried,White,Female,0,0,50,<=50K,Latin America
39,Private,257942,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
55,Local-gov,253062,college_dropout,10,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
17,Private,193748,HS_dropout,7,Never-married,white_collar,Own-child,White,Male,0,0,15,<=50K,North America
46,Private,368561,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,55,>50K,North America
50,Private,192964,hs_grad,9,Divorced,white_collar,Unmarried,White,Female,0,0,65,<=50K,North America
32,Private,217304,bachelor,13,Never-married,service,Not-in-family,Black,Male,0,0,30,<=50K,North America
18,Private,120029,hs_grad,9,Never-married,service,Own-child,White,Female,0,0,40,<=50K,North America
34,Private,62124,hs_grad,9,Separated,service,Not-in-family,Black,Male,0,0,40,<=50K,North America
50,Private,94885,bachelor,13,Divorced,professional,Not-in-family,White,Male,0,0,45,>50K,North America
32,Private,192565,HS_dropout,7,Married-civ-spouse,white_collar,Husband,White,Male,0,0,55,<=50K,North America
23,Local-gov,220912,bachelor,13,Never-married,professional,Not-in-family,Black,Female,0,0,40,<=50K,North America
26,Private,184120,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,50,<=50K,North America
46,Private,140782,associate,12,Divorced,professional,Not-in-family,White,Female,0,0,50,<=50K,North America
43,Self-emp-inc,170785,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,55,<=50K,North America
32,Private,90705,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,60,>50K,North America
37,State-gov,108293,associate,12,Divorced,professional,Unmarried,White,Female,0,0,38,<=50K,North America
48,Private,168283,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,45,>50K,North America
43,Private,193672,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
51,Local-gov,143865,HS_dropout,6,Widowed,service,Not-in-family,White,Female,0,0,24,<=50K,North America
30,Private,209317,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,50,<=50K,Other
34,State-gov,204461,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,0,50,>50K,North America
34,Private,137088,hs_grad,9,Married-civ-spouse,blue_collar,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,<=50K,North America
41,Private,149102,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
53,Private,182855,HS_dropout,6,Divorced,clerical,Unmarried,White,Female,0,0,48,<=50K,North America
42,Private,572751,HS_dropout,1,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,Latin America
18,Private,83451,hs_grad,9,Never-married,service,Own-child,White,Female,0,0,30,<=50K,North America
81,Private,98116,bachelor,13,Widowed,white_collar,Not-in-family,White,Male,0,0,50,>50K,North America
40,Private,119225,associate,11,Married-civ-spouse,professional,Husband,White,Male,0,0,40,<=50K,North America
26,Private,134888,bachelor,13,Never-married,support,Own-child,White,Female,0,0,35,<=50K,North America
20,Private,745817,college_dropout,10,Never-married,support,Own-child,White,Female,0,0,15,<=50K,North America
41,Private,88368,hs_grad,9,Never-married,white_collar,Not-in-family,White,Female,0,0,50,<=50K,North America
49,State-gov,122066,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,0,45,>50K,North America
22,Private,363219,college_dropout,10,Never-married,service,Not-in-family,White,Female,0,0,20,<=50K,North America
46,Private,84402,bachelor,13,Divorced,professional,Not-in-family,White,Male,0,0,45,>50K,North America
35,Private,150042,hs_grad,9,Married-civ-spouse,white_collar,Wife,White,Female,0,0,40,>50K,North America
34,Private,48014,bachelor,13,Separated,white_collar,Not-in-family,White,Female,0,0,35,<=50K,North America
29,Local-gov,177398,masters,14,Married-civ-spouse,professional,Wife,White,Female,0,0,40,>50K,North America
35,Private,422933,bachelor,13,Never-married,service,Not-in-family,White,Male,0,0,37,<=50K,North America
29,Private,131088,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
21,Private,178255,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,30,<=50K,Latin America
52,Self-emp-not-inc,129311,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,95,>50K,North America
45,Private,473171,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
43,Private,236985,hs_grad,9,Married-civ-spouse,blue_collar,Husband,Black,Male,0,0,40,<=50K,North America
35,Private,207568,HS_dropout,6,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
30,Private,85708,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
45,Private,98765,hs_grad,9,Never-married,labor,Unmarried,White,Female,0,0,40,<=50K,North America
29,Private,192283,college_dropout,10,Never-married,service,Other-relative,White,Female,0,0,20,<=50K,North America
29,State-gov,271012,HS_dropout,6,Never-married,service,Own-child,Black,Female,0,0,40,<=50K,North America
33,Private,189265,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
17,Private,321880,HS_dropout,6,Never-married,service,Own-child,Black,Male,0,0,15,<=50K,North America
52,Private,177465,hs_grad,9,Divorced,white_collar,Unmarried,White,Female,0,0,25,<=50K,North America
24,Private,127647,college_dropout,10,Separated,clerical,Unmarried,White,Female,0,0,35,<=50K,North America
32,State-gov,119033,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
33,Private,284531,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
30,Private,251120,HS_dropout,4,Never-married,blue_collar,Not-in-family,White,Male,0,0,38,<=50K,North America
28,Private,113870,hs_grad,9,Never-married,clerical,Not-in-family,White,Male,0,0,40,<=50K,North America
62,Without-pay,170114,associate,12,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
32,Private,328199,associate,11,Never-married,support,Not-in-family,White,Female,0,0,64,<=50K,North America
26,Private,206307,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
57,Federal-gov,170603,college_dropout,10,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,>50K,North America
35,Self-emp-not-inc,112271,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
19,Private,118306,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,16,<=50K,North America
49,Private,126754,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,45,>50K,North America
38,Private,205359,HS_dropout,7,Married-civ-spouse,clerical,Wife,White,Female,0,0,32,<=50K,North America
30,Private,398662,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
32,Private,202498,HS_dropout,7,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,Latin America
32,Private,105650,hs_grad,9,Married-civ-spouse,white_collar,Wife,White,Female,0,0,50,>50K,North America
46,Private,191204,associate,11,Never-married,white_collar,Own-child,White,Female,0,0,40,<=50K,North America
22,Private,56582,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,50,<=50K,North America
47,Local-gov,51579,college_dropout,10,Married-civ-spouse,service,Husband,White,Male,0,0,50,<=50K,North America
57,Self-emp-not-inc,152030,college_dropout,10,Married-civ-spouse,white_collar,Wife,White,Female,0,0,25,>50K,North America
47,Private,227310,college_dropout,10,Divorced,clerical,Unmarried,Black,Female,0,0,40,<=50K,North America
41,Private,55854,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,56,>50K,North America
36,Local-gov,28996,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
32,Private,160634,bachelor,13,Married-civ-spouse,labor,Husband,White,Male,0,0,60,<=50K,North America
37,Private,222450,HS_dropout,7,Married-spouse-absent,service,Other-relative,White,Male,0,0,40,<=50K,Latin America
36,Self-emp-inc,180419,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,45,<=50K,North America
17,Private,202521,HS_dropout,6,Never-married,service,Own-child,White,Male,0,0,15,<=50K,North America
23,Private,186014,college_dropout,10,Never-married,clerical,Own-child,White,Female,0,0,15,<=50K,North America
37,Self-emp-not-inc,35330,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,42,<=50K,North America
35,Federal-gov,84848,college_dropout,10,Never-married,labor,Unmarried,White,Female,0,0,40,<=50K,North America
56,Self-emp-not-inc,176280,hs_grad,9,Divorced,service,Not-in-family,White,Male,0,0,50,<=50K,North America
52,Private,145271,bachelor,13,Married-civ-spouse,blue_collar,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,North America
37,Local-gov,108320,bachelor,13,Married-civ-spouse,support,Husband,White,Male,0,0,45,>50K,North America
48,State-gov,106377,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,0,65,>50K,North America
24,Private,258730,hs_grad,9,Divorced,service,Own-child,White,Female,0,0,40,<=50K,Asia
33,Private,58305,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
39,Private,341672,associate,11,Married-civ-spouse,support,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Asia
34,Private,176648,hs_grad,9,Divorced,clerical,Not-in-family,Black,Male,0,0,42,<=50K,North America
23,Private,481175,college_dropout,10,Never-married,white_collar,Own-child,Other,Male,0,0,24,<=50K,Latin America
18,Private,25837,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,0,25,<=50K,North America
20,Private,385077,HS_dropout,8,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
54,Private,68985,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,55,>50K,North America
19,Private,181572,college_dropout,10,Never-married,clerical,Own-child,White,Male,0,0,40,<=50K,North America
53,Private,23698,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,46,>50K,North America
28,Private,162298,hs_grad,9,Never-married,blue_collar,Own-child,White,Male,0,0,40,<=50K,North America
35,Private,144608,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
20,Private,250630,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,20,<=50K,North America
31,Private,150441,college_dropout,10,Divorced,clerical,Not-in-family,White,Female,0,0,50,<=50K,North America
37,Private,189251,PhD,16,Separated,professional,Unmarried,White,Female,0,0,40,<=50K,North America
64,Private,260082,HS_dropout,8,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,Latin America
42,Private,139126,college_dropout,10,Married-civ-spouse,support,Husband,White,Male,0,0,40,>50K,North America
27,Private,50132,college_dropout,10,Divorced,white_collar,Not-in-family,White,Male,0,0,50,<=50K,North America
36,Self-emp-not-inc,167691,college_dropout,10,Never-married,service,Unmarried,White,Female,0,0,50,<=50K,North America
36,Private,77820,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
23,Private,156513,hs_grad,9,Never-married,labor,Own-child,Black,Male,0,0,40,<=50K,North America
24,Private,283092,HS_dropout,7,Never-married,blue_collar,Not-in-family,Black,Male,0,0,35,<=50K,Other
22,Private,175883,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
62,Private,232308,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
19,Private,269991,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,40,<=50K,Other
20,Private,305446,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,30,<=50K,North America
57,Private,78707,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
19,Private,351802,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,35,<=50K,North America
37,Local-gov,196529,masters,14,Married-civ-spouse,professional,Wife,White,Female,0,0,45,>50K,North America
35,Self-emp-inc,175769,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,65,>50K,North America
17,Private,153021,HS_dropout,8,Never-married,white_collar,Own-child,White,Female,0,0,20,<=50K,North America
36,Local-gov,331902,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,35,<=50K,North America
50,Private,279461,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
27,State-gov,205499,PhD,16,Never-married,professional,Not-in-family,White,Male,0,0,77,<=50K,North America
25,Private,113099,hs_grad,9,Separated,blue_collar,Not-in-family,Black,Male,0,0,40,<=50K,North America
47,Self-emp-inc,206947,associate,12,Widowed,white_collar,Not-in-family,White,Female,0,0,67,<=50K,North America
29,State-gov,159782,masters,14,Married-civ-spouse,professional,Wife,White,Female,0,0,45,>50K,North America
19,Private,410543,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
49,Private,34446,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
31,Private,209101,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,0,25,>50K,North America
43,Federal-gov,95902,associate,12,Married-civ-spouse,professional,Wife,Black,Female,0,0,40,<=50K,North America
56,Self-emp-not-inc,214323,HS_dropout,7,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
42,Private,236323,hs_grad,9,Divorced,blue_collar,Unmarried,White,Female,0,0,40,<=50K,North America
45,Federal-gov,201127,college_dropout,10,Married-civ-spouse,professional,Husband,White,Male,0,0,56,>50K,North America
40,Private,142886,bachelor,13,Widowed,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
44,Private,77313,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,38,<=50K,North America
36,Private,187098,hs_grad,9,Divorced,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
19,Private,196857,college_dropout,10,Never-married,white_collar,Own-child,White,Female,0,0,20,<=50K,North America
53,Local-gov,155314,hs_grad,9,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,>50K,North America
72,Self-emp-not-inc,203289,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,35,<=50K,North America
46,Private,117059,associate,11,Married-civ-spouse,labor,Husband,Amer-Indian-Eskimo,Male,0,0,60,<=50K,North America
33,Private,178587,college_dropout,10,Separated,professional,Unmarried,White,Female,0,0,37,<=50K,North America
22,Private,82393,HS_dropout,5,Never-married,labor,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,Asia
46,Private,72896,HS_dropout,5,Married-civ-spouse,labor,Husband,White,Male,0,0,43,<=50K,North America
33,Private,134886,hs_grad,9,Never-married,white_collar,Own-child,White,Female,0,0,20,<=50K,North America
32,Private,223212,HS_dropout,1,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
52,Self-emp-not-inc,174752,hs_grad,9,Divorced,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
27,Private,230563,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
48,State-gov,353824,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,72,>50K,North America
22,Private,117363,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,35,<=50K,North America
25,Private,285367,hs_grad,9,Divorced,service,Not-in-family,White,Male,0,0,50,<=50K,North America
38,Private,198170,associate,11,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
37,Private,38948,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
49,Private,188515,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
40,Self-emp-not-inc,177810,bachelor,13,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,30,<=50K,North America
31,Private,178506,college_dropout,10,Never-married,clerical,Unmarried,Black,Female,0,0,40,<=50K,North America
40,Self-emp-not-inc,129298,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,45,<=50K,North America
25,Private,165315,hs_grad,9,Divorced,white_collar,Unmarried,White,Female,0,0,37,<=50K,North America
19,Private,63434,HS_dropout,8,Never-married,labor,Own-child,White,Female,0,0,30,<=50K,North America
35,Self-emp-inc,140854,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,60,<=50K,North America
28,Private,133043,hs_grad,9,Divorced,clerical,Unmarried,White,Female,0,0,50,<=50K,North America
33,Private,259301,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,41,<=50K,North America
20,Private,196643,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
45,Self-emp-not-inc,364365,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,35,<=50K,North America
36,Private,269318,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
34,Private,108454,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
32,Private,171637,college_dropout,10,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
19,Private,183589,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,25,<=50K,North America
24,Private,107801,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
34,Private,179877,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
32,Private,168981,hs_grad,9,Never-married,clerical,Other-relative,White,Female,0,0,35,<=50K,North America
37,Private,120590,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,45,>50K,North America
31,Private,310773,college_dropout,10,Separated,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
21,Private,197050,college_dropout,10,Never-married,service,Own-child,White,Female,0,0,35,<=50K,North America
47,Private,159726,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,85,>50K,North America
23,Private,210797,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
33,Private,55291,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
17,Private,276718,hs_grad,9,Never-married,clerical,Own-child,White,Male,0,0,20,<=50K,North America
67,Private,336163,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,24,<=50K,North America
57,Private,112840,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,0,55,>50K,North America
17,Private,165918,HS_dropout,7,Never-married,labor,Own-child,White,Male,0,0,20,<=50K,Latin America
53,Private,165745,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
24,State-gov,197731,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,49,>50K,North America
48,Self-emp-not-inc,197702,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
38,Private,213260,hs_grad,9,Separated,service,Not-in-family,Black,Male,0,0,40,<=50K,North America
51,Private,53833,hs_grad,9,Married-civ-spouse,professional,Husband,White,Male,0,0,46,>50K,North America
18,Private,89419,hs_grad,9,Never-married,support,Own-child,White,Female,0,0,10,<=50K,North America
23,Private,119704,college_dropout,10,Separated,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
42,Private,433170,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,60,>50K,North America
39,Private,172538,hs_grad,9,Never-married,labor,Unmarried,White,Male,0,0,40,<=50K,North America
39,Private,158956,college_dropout,10,Never-married,service,Unmarried,Black,Female,0,0,40,<=50K,North America
21,Self-emp-not-inc,25631,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
26,Private,476558,HS_dropout,4,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
54,Federal-gov,35576,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
34,Private,203463,college_dropout,10,Divorced,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
32,State-gov,317647,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
59,Self-emp-not-inc,170411,HS_dropout,4,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
54,Private,220055,bachelor,13,Widowed,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
54,Private,231482,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
33,Private,279173,hs_grad,9,Married-civ-spouse,professional,Husband,White,Male,0,0,60,<=50K,North America
37,Private,89559,hs_grad,9,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,<=50K,North America
47,Private,161950,bachelor,13,Divorced,service,Not-in-family,White,Female,0,0,25,<=50K,Europe
51,Private,131068,hs_grad,9,Divorced,service,Not-in-family,White,Female,0,0,40,<=50K,North America
45,Private,219632,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
19,Private,175507,hs_grad,9,Never-married,service,Not-in-family,White,Female,0,0,30,<=50K,North America
58,Self-emp-inc,182062,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,0,24,>50K,North America
51,Private,21698,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
45,Self-emp-not-inc,328051,masters,14,Never-married,professional,Not-in-family,White,Female,0,0,60,<=50K,North America
59,Private,121865,hs_grad,9,Divorced,service,Not-in-family,Black,Female,0,0,40,<=50K,North America
45,Self-emp-not-inc,420986,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
29,Local-gov,188909,bachelor,13,Never-married,professional,Own-child,Black,Female,0,0,42,<=50K,North America
28,Private,213081,HS_dropout,7,Never-married,service,Not-in-family,Black,Female,0,0,40,<=50K,Other
18,Self-emp-not-inc,157131,HS_dropout,7,Never-married,white_collar,Own-child,White,Female,0,0,40,<=50K,North America
49,Private,98010,bachelor,13,Divorced,professional,Not-in-family,White,Female,0,0,50,<=50K,North America
46,Private,207677,hs_grad,9,Divorced,blue_collar,Not-in-family,White,Male,0,0,30,<=50K,North America
56,Private,266091,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,45,<=50K,North America
41,Private,106627,associate,12,Divorced,white_collar,Unmarried,Black,Female,0,0,50,<=50K,North America
30,Private,243165,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
62,Private,201928,hs_grad,9,Widowed,blue_collar,Unmarried,Black,Female,0,0,40,<=50K,North America
19,Private,128346,hs_grad,9,Never-married,labor,Own-child,White,Female,0,0,40,<=50K,North America
29,Private,197288,hs_grad,9,Married-civ-spouse,clerical,Wife,Black,Female,0,0,40,<=50K,North America
36,Private,245521,HS_dropout,4,Married-civ-spouse,labor,Husband,White,Male,0,0,35,<=50K,North America
36,Private,129591,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
29,Self-emp-not-inc,184710,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
17,Private,63734,HS_dropout,6,Never-married,labor,Own-child,White,Male,0,0,20,<=50K,North America
18,Private,111256,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,20,<=50K,North America
40,Self-emp-inc,111483,bachelor,13,Never-married,professional,Own-child,White,Male,0,0,40,<=50K,North America
26,Self-emp-inc,266639,bachelor,13,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
42,Self-emp-not-inc,93853,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,45,<=50K,North America
32,Private,184207,hs_grad,9,Divorced,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
33,Private,238002,HS_dropout,5,Married-civ-spouse,labor,Other-relative,White,Male,0,0,40,<=50K,North America
47,Private,144844,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
37,Private,280500,college_dropout,10,Never-married,support,Own-child,Black,Female,0,0,40,<=50K,North America
37,Private,409189,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,30,<=50K,North America
50,Private,23686,college_dropout,10,Married-civ-spouse,clerical,Other-relative,White,Female,0,0,35,>50K,North America
19,Private,229756,hs_grad,9,Never-married,white_collar,Own-child,White,Male,0,0,50,<=50K,North America
32,Local-gov,95530,college_dropout,10,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,North America
44,Local-gov,73199,associate,11,Divorced,support,Unmarried,Asian-Pac-Islander,Male,0,0,40,<=50K,North America
20,Private,196745,college_dropout,10,Never-married,service,Own-child,White,Female,0,0,16,<=50K,North America
29,Private,79481,college_dropout,10,Never-married,support,Not-in-family,White,Female,0,0,40,<=50K,North America
34,Private,100950,associate,11,Never-married,professional,Unmarried,White,Female,0,0,40,<=50K,Europe
44,Local-gov,56651,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,52,<=50K,North America
18,Private,186954,HS_dropout,7,Never-married,service,Own-child,White,Female,0,0,20,<=50K,North America
22,Private,264874,college_dropout,10,Never-married,support,Other-relative,White,Female,0,0,40,<=50K,North America
39,State-gov,183092,PhD,16,Divorced,professional,Not-in-family,White,Female,0,0,40,>50K,North America
26,Local-gov,273399,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,Latin America
21,Private,177526,college_dropout,10,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
49,Local-gov,31267,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,50,<=50K,North America
24,Private,321666,associate,12,Never-married,labor,Own-child,White,Male,0,0,20,<=50K,North America
25,Private,283515,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,60,<=50K,North America
30,Private,54608,associate,12,Married-civ-spouse,professional,Husband,White,Male,0,0,40,<=50K,North America
52,Private,162238,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,38,>50K,North America
30,Private,175931,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
20,Private,236804,hs_grad,9,Never-married,clerical,Not-in-family,White,Male,0,0,40,<=50K,North America
31,Private,168782,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
44,Private,227065,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
46,Self-emp-inc,285335,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
31,Private,259705,hs_grad,9,Never-married,labor,Own-child,White,Female,0,0,40,<=50K,North America
57,Private,24384,HS_dropout,4,Widowed,service,Not-in-family,White,Female,0,0,10,<=50K,North America
58,Private,322013,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
41,Private,49797,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
23,Private,52566,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
47,Private,266275,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,40,<=50K,North America
45,Federal-gov,183804,college_dropout,10,Never-married,clerical,Own-child,White,Male,0,0,40,<=50K,North America
23,Private,173679,college_dropout,10,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
20,Local-gov,163965,hs_grad,9,Never-married,service,Unmarried,Black,Female,0,0,40,<=50K,North America
18,Private,173585,HS_dropout,7,Never-married,service,Own-child,White,Male,0,0,15,<=50K,Latin America
27,Private,172009,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
