age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,Continent
43,Local-gov,169203,associate,11,Never-married,clerical,Not-in-family,White,Female,0,0,35,<=50K,North America
49,Federal-gov,213668,masters,14,Never-married,white_collar,Not-in-family,White,Male,0,0,56,>50K,North America
31,Private,150309,bachelor,13,Separated,white_collar,Not-in-family,White,Female,0,0,70,<=50K,North America
37,Private,182668,HS_dropout,6,Married-civ-spouse,labor,Husband,White,Male,0,0,35,<=50K,North America
42,Private,262425,college_dropout,10,Married-civ-spouse,professional,Husband,White,Male,0,0,50,<=50K,North America
65,Private,105116,college_dropout,10,Widowed,clerical,Not-in-family,White,Female,2346,0,40,<=50K,North America
37,Private,103986,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,7688,0,39,>50K,North America
53,Private,167170,hs_grad,9,Widowed,labor,Not-in-family,Black,Female,0,0,40,<=50K,North America
47,Private,34458,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
42,Private,211253,bachelor,13,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
35,Private,218955,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
49,Private,156926,associate,11,Divorced,white_collar,Not-in-family,White,Male,0,0,45,>50K,North America
48,Private,172695,associate,11,Divorced,service,Own-child,White,Female,0,0,40,<=50K,North America
27,Private,493689,bachelor,13,Never-married,support,Not-in-family,Black,Female,0,0,40,<=50K,Europe
51,Private,257337,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
37,Private,238959,hs_grad,9,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,<=50K,North America
65,Private,170939,bachelor,13,Divorced,professional,Not-in-family,White,Male,6723,0,40,<=50K,North America
49,Private,240841,HS_dropout,4,Divorced,service,Unmarried,White,Female,0,0,35,<=50K,North America
52,Private,137658,HS_dropout,7,Married-civ-spouse,labor,Husband,Other,Male,0,0,40,<=50K,Other
39,Private,96452,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,55,>50K,North America
22,Private,123727,college_dropout,10,Never-married,labor,Not-in-family,White,Female,0,0,30,<=50K,North America
23,Private,230824,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,40,<=50K,North America
26,Local-gov,197764,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,40,<=50K,North America
54,Private,215990,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
36,Local-gov,217414,college_dropout,10,Divorced,service,Unmarried,White,Male,0,0,55,<=50K,North America
42,Private,202872,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,12,<=50K,North America
30,Self-emp-not-inc,188798,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,40,<=50K,North America
39,Private,269722,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,70,<=50K,North America
61,Private,115023,college_dropout,10,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,>50K,North America
21,Private,57916,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
31,Private,36302,bachelor,13,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
40,Private,202565,associate,12,Married-civ-spouse,white_collar,Husband,White,Male,0,0,52,<=50K,North America
46,Self-emp-inc,123075,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,70,<=50K,North America
36,Private,73023,hs_grad,9,Divorced,blue_collar,Not-in-family,White,Male,0,0,55,<=50K,North America
52,Private,370552,HS_dropout,1,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,Latin America
43,Private,50197,HS_dropout,6,Separated,service,Not-in-family,Black,Female,0,0,40,<=50K,North America
50,Private,271262,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
70,Self-emp-not-inc,155141,bachelor,13,Married-civ-spouse,blue_collar,Husband,White,Male,0,2377,12,>50K,North America
53,Private,295520,HS_dropout,5,Widowed,white_collar,Unmarried,Black,Female,0,0,25,<=50K,North America
57,Private,34269,hs_grad,9,Widowed,labor,Unmarried,White,Male,0,653,42,>50K,North America
25,Self-emp-inc,133373,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,80,<=50K,North America
25,Private,120238,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
29,Private,369114,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
17,Private,200199,HS_dropout,7,Never-married,white_collar,Own-child,White,Female,0,0,35,<=50K,North America
55,Private,419732,college_dropout,10,Divorced,service,Unmarried,White,Female,0,0,38,<=50K,North America
53,Self-emp-not-inc,135339,bachelor,13,Married-civ-spouse,white_collar,Husband,Asian-Pac-Islander,Male,7688,0,20,>50K,Asia
50,Private,116287,associate,12,Married-civ-spouse,clerical,Husband,White,Male,0,0,60,<=50K,Latin America
64,Private,285052,college_dropout,10,Widowed,white_collar,Not-in-family,White,Female,0,0,10,<=50K,North America
33,Private,25610,associate,12,Married-civ-spouse,white_collar,Husband,Other,Male,0,0,40,>50K,Asia
62,Private,35783,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,60,<=50K,North America
35,Private,187711,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
29,State-gov,243875,associate,11,Divorced,clerical,Own-child,White,Male,0,0,40,<=50K,North America
41,Self-emp-not-inc,188738,hs_grad,9,Divorced,blue_collar,Unmarried,White,Male,0,0,27,<=50K,North America
20,Private,482732,hs_grad,9,Never-married,clerical,Other-relative,White,Male,0,0,24,<=50K,North America
58,Local-gov,53481,masters,14,Never-married,professional,Not-in-family,White,Male,0,0,35,<=50K,North America
69,Private,141181,HS_dropout,3,Married-civ-spouse,clerical,Husband,White,Male,1797,0,40,<=50K,North America
30,Private,340917,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
31,Self-emp-not-inc,340880,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,48,<=50K,North America
56,Private,265086,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,50,>50K,North America
47,Private,120131,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
40,Private,220460,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
66,Self-emp-inc,179951,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,70,<=50K,North America
52,Private,208137,associate,11,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
17,Private,167658,HS_dropout,8,Never-married,white_collar,Own-child,White,Female,0,0,6,<=50K,North America
39,Self-emp-not-inc,93319,hs_grad,9,Never-married,white_collar,Other-relative,White,Female,0,0,4,<=50K,North America
23,Private,53245,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,1602,12,<=50K,North America
27,Private,376936,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
30,Private,285902,associate,12,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
29,Private,142519,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
38,Self-emp-not-inc,163204,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,3411,0,25,<=50K,North America
41,Local-gov,112797,masters,14,Divorced,professional,Unmarried,White,Female,0,0,60,<=50K,North America
27,Private,195337,college_dropout,10,Never-married,labor,Not-in-family,White,Female,0,0,40,<=50K,North America
24,Private,493034,bachelor,13,Never-married,professional,Not-in-family,Black,Male,0,0,40,<=50K,North America
36,State-gov,166697,bachelor,13,Divorced,professional,Unmarried,White,Female,0,0,40,<=50K,North America
46,Private,190115,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,1887,40,>50K,North America
20,Self-emp-inc,104443,college_dropout,10,Never-married,clerical,Own-child,White,Female,0,0,20,<=50K,North America
64,Private,133144,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,16,<=50K,North America
57,Federal-gov,197875,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
35,Private,126569,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,4064,0,40,<=50K,North America
35,Private,194490,hs_grad,9,Divorced,clerical,Unmarried,White,Female,0,0,38,<=50K,North America
32,Local-gov,240979,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,60,>50K,North America
27,Private,163127,associate,11,Married-civ-spouse,clerical,Wife,White,Female,0,0,35,<=50K,North America
38,State-gov,34180,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
45,Self-emp-not-inc,149640,prof_school,15,Never-married,professional,Not-in-family,White,Male,0,0,30,>50K,North America
56,Private,143266,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
49,Local-gov,34021,bachelor,13,Never-married,professional,Own-child,White,Female,0,0,50,<=50K,North America
28,Private,224629,masters,14,Never-married,white_collar,Not-in-family,Other,Male,0,0,30,<=50K,Other
18,Private,100875,HS_dropout,7,Never-married,service,Unmarried,White,Female,0,0,28,<=50K,North America
31,Private,223327,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
40,Private,137421,hs_grad,9,Married-civ-spouse,labor,Husband,Asian-Pac-Islander,Male,0,0,60,<=50K,Latin America
35,Private,280966,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
27,Federal-gov,196386,associate,12,Married-civ-spouse,clerical,Husband,White,Male,4064,0,40,<=50K,Latin America
47,Private,583755,hs_grad,9,Married-civ-spouse,clerical,Husband,Black,Male,0,0,40,>50K,North America
23,Private,113466,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
26,Private,121040,associate,12,Never-married,white_collar,Own-child,Black,Female,0,0,40,<=50K,North America
43,State-gov,125405,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,North America
50,Local-gov,97449,college_dropout,10,Married-civ-spouse,service,Husband,White,Male,0,0,48,<=50K,North America
60,Private,85413,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,44,>50K,North America
59,Private,113959,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,45,>50K,North America
62,Local-gov,180162,HS_dropout,5,Divorced,service,Not-in-family,Black,Male,0,0,24,<=50K,North America
31,Private,265706,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
51,Private,138847,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
40,Private,121874,associate,12,Married-civ-spouse,white_collar,Husband,White,Male,7688,0,50,>50K,North America
42,Private,223934,associate,12,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
20,Private,275691,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,28,<=50K,North America
44,Private,48087,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
27,Private,410351,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
35,State-gov,82622,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,80,<=50K,North America
54,Private,466502,HS_dropout,4,Widowed,service,Unmarried,White,Male,0,0,30,<=50K,North America
73,Private,336007,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,2246,40,>50K,North America
28,Federal-gov,281860,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,40,<=50K,North America
56,Private,346033,HS_dropout,5,Divorced,clerical,Not-in-family,White,Male,0,0,40,<=50K,North America
31,Private,50178,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
26,Private,188767,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
26,Local-gov,27834,bachelor,13,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
25,Private,203871,associate,11,Married-civ-spouse,professional,Wife,White,Female,0,1887,40,>50K,North America
34,Self-emp-not-inc,288486,HS_dropout,7,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
35,Self-emp-not-inc,42044,associate,12,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
38,Private,203138,bachelor,13,Married-civ-spouse,clerical,Wife,White,Female,0,0,50,>50K,North America
49,Private,357540,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,25,<=50K,North America
50,Private,196975,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
58,Private,205896,hs_grad,9,Divorced,white_collar,Other-relative,White,Female,0,0,40,<=50K,North America
39,Federal-gov,184964,college_dropout,10,Divorced,clerical,Not-in-family,White,Male,0,0,40,>50K,North America
18,Private,317425,HS_dropout,7,Never-married,service,Own-child,Black,Male,0,0,7,<=50K,North America
30,Private,296462,masters,14,Never-married,professional,Not-in-family,Black,Male,0,0,30,<=50K,North America
49,Self-emp-inc,201498,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
48,Private,235646,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,3103,0,40,>50K,North America
66,Self-emp-not-inc,293114,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,1409,0,40,<=50K,North America
36,State-gov,98037,associate,11,Married-civ-spouse,service,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,North America
33,Private,37274,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
32,Private,227931,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
26,Private,259505,college_dropout,10,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
28,Private,134566,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
33,Self-emp-not-inc,167476,HS_dropout,7,Divorced,labor,Not-in-family,White,Male,0,0,7,<=50K,North America
45,Private,116360,hs_grad,9,Divorced,service,Not-in-family,Black,Female,0,0,35,<=50K,North America
50,Self-emp-inc,204447,college_dropout,10,Divorced,service,Not-in-family,White,Male,0,0,40,<=50K,North America
23,Private,434467,hs_grad,9,Never-married,white_collar,Not-in-family,White,Male,0,0,48,<=50K,North America
51,Private,99987,HS_dropout,6,Separated,labor,Unmarried,Black,Female,0,0,40,<=50K,North America
34,Private,258170,hs_grad,9,Divorced,white_collar,Unmarried,White,Female,0,0,38,<=50K,North America
35,Private,352188,hs_grad,9,Never-married,support,Not-in-family,White,Male,0,0,40,<=50K,North America
46,Self-emp-not-inc,328216,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,0,45,>50K,North America
31,Private,122609,hs_grad,9,Divorced,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
21,Private,306114,college_dropout,10,Never-married,clerical,Own-child,White,Male,0,0,20,<=50K,North America
36,Private,130926,bachelor,13,Divorced,clerical,Not-in-family,White,Female,3674,0,40,<=50K,North America
27,Self-emp-not-inc,116613,college_dropout,10,Married-civ-spouse,service,Wife,White,Female,0,0,50,<=50K,North America
27,Private,210498,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,5178,0,40,>50K,North America
20,Private,353195,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,35,<=50K,North America
21,Private,221157,hs_grad,9,Never-married,service,Own-child,Black,Female,0,0,30,<=50K,North America
40,State-gov,174283,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,1887,50,>50K,North America
45,Private,125194,HS_dropout,7,Never-married,labor,Not-in-family,Black,Female,0,0,40,<=50K,North America
49,Private,50748,college_dropout,10,Divorced,white_collar,Unmarried,White,Female,0,0,55,<=50K,Europe
47,Local-gov,198660,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
41,State-gov,342834,college_dropout,10,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
20,Private,36235,associate,12,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
46,Federal-gov,33794,bachelor,13,Married-civ-spouse,support,Husband,White,Male,3103,0,40,>50K,North America
32,Private,169841,college_dropout,10,Divorced,white_collar,Not-in-family,White,Female,0,0,55,<=50K,North America
23,Private,186813,hs_grad,9,Never-married,service,Own-child,Amer-Indian-Eskimo,Male,0,0,40,<=50K,North America
52,Private,200419,associate,12,Separated,professional,Not-in-family,White,Female,0,0,50,<=50K,North America
45,Private,131826,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
28,Private,82531,college_dropout,10,Never-married,service,Not-in-family,Black,Male,0,0,40,<=50K,North America
60,Self-emp-not-inc,525878,hs_grad,9,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,40,<=50K,North America
26,Private,53209,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
59,Private,32954,associate,11,Divorced,professional,Not-in-family,White,Female,0,0,36,<=50K,North America
42,Private,318947,hs_grad,9,Divorced,labor,Not-in-family,White,Female,0,0,40,<=50K,North America
20,Private,130840,HS_dropout,6,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
29,Private,58522,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
29,Private,250967,associate,11,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
63,Private,125954,hs_grad,9,Never-married,labor,Not-in-family,White,Male,2174,0,40,<=50K,North America
36,Private,116138,hs_grad,9,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Asia
26,Private,176008,hs_grad,9,Divorced,clerical,Own-child,White,Female,0,0,40,<=50K,North America
17,Private,100828,college_dropout,10,Never-married,clerical,Own-child,White,Male,0,0,20,<=50K,North America
19,Self-emp-not-inc,137578,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,53,<=50K,North America
37,Private,286026,hs_grad,9,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
28,Private,271572,HS_dropout,5,Never-married,service,Other-relative,White,Male,0,0,52,<=50K,North America
34,Private,45522,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
23,Private,149704,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
40,Private,321856,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,0,60,>50K,North America
45,Local-gov,197332,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
32,Private,207284,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
52,Private,133403,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,55,<=50K,North America
26,Private,167350,HS_dropout,8,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
27,Private,35032,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
69,Private,512992,HS_dropout,7,Married-civ-spouse,professional,Husband,Black,Male,0,0,45,<=50K,North America
58,Private,349910,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,7688,0,40,>50K,North America
48,Private,348144,college_dropout,10,Divorced,labor,Not-in-family,White,Male,3325,0,53,<=50K,North America
45,Private,188386,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,1628,45,<=50K,North America
38,Private,171344,HS_dropout,7,Married-spouse-absent,labor,Own-child,White,Male,0,0,36,<=50K,North America
38,Private,154641,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
24,Private,124971,hs_grad,9,Never-married,white_collar,Not-in-family,White,Male,0,0,38,<=50K,North America
28,Private,119793,associate,11,Divorced,white_collar,Not-in-family,White,Male,10520,0,50,>50K,North America
36,Private,185744,college_dropout,10,Married-civ-spouse,white_collar,Wife,White,Female,0,0,35,>50K,North America
29,Private,413227,bachelor,13,Never-married,service,Not-in-family,White,Male,0,0,35,<=50K,North America
53,Self-emp-not-inc,101432,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,<=50K,North America
47,Private,184945,college_dropout,10,Separated,service,Not-in-family,Black,Female,0,0,35,<=50K,North America
31,Private,222130,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,43,<=50K,North America
41,Private,160785,associate,11,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
42,Private,386175,college_dropout,10,Divorced,white_collar,Not-in-family,White,Male,0,0,50,>50K,North America
35,Private,381583,college_dropout,10,Married-civ-spouse,blue_collar,Husband,Other,Male,0,0,45,>50K,North America
41,Local-gov,176716,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,60,<=50K,North America
46,Private,318259,associate,11,Divorced,support,Other-relative,White,Female,0,0,36,<=50K,North America
29,Private,82910,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
52,State-gov,216342,bachelor,13,Widowed,white_collar,Unmarried,White,Female,0,0,55,<=50K,North America
44,Private,167005,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,48,>50K,North America
22,Private,68678,hs_grad,9,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,40,<=50K,North America
26,Self-emp-not-inc,384276,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
28,State-gov,37250,bachelor,13,Never-married,professional,Own-child,White,Male,0,0,16,<=50K,North America
46,Private,247286,college_dropout,10,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
32,Private,228265,hs_grad,9,Never-married,labor,Own-child,White,Female,0,0,30,<=50K,North America
36,Private,160192,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
20,Private,64292,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,50,<=50K,North America
63,Private,167967,masters,14,Married-civ-spouse,labor,Husband,White,Male,0,0,46,<=50K,North America
28,Private,51961,college_dropout,10,Never-married,support,Own-child,Black,Male,0,0,24,<=50K,North America
41,Private,141642,hs_grad,9,Never-married,service,Not-in-family,White,Female,0,0,40,<=50K,North America
79,Private,266119,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
24,Private,119156,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
22,Private,341368,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,50,<=50K,North America
30,Private,26543,bachelor,13,Divorced,service,Not-in-family,White,Male,0,0,40,<=50K,North America
60,Self-emp-not-inc,168223,bachelor,13,Divorced,professional,Not-in-family,White,Female,0,0,30,<=50K,North America
23,Private,211527,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,60,<=50K,North America
45,Private,28035,college_dropout,10,Never-married,labor,Other-relative,White,Male,0,0,50,<=50K,North America
27,Private,81540,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
23,Private,60331,college_dropout,10,Never-married,labor,Not-in-family,White,Male,0,0,60,<=50K,North America
37,Private,267085,college_dropout,10,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
33,Private,198003,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,7298,0,50,>50K,North America
26,Private,214303,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,50,<=50K,North America
52,Private,204226,hs_grad,9,Divorced,white_collar,Not-in-family,White,Male,0,0,45,<=50K,North America
51,Private,241346,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,43,<=50K,North America
51,Private,245873,college_dropout,10,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,<=50K,North America
22,Private,145964,bachelor,13,Never-married,white_collar,Own-child,White,Male,0,0,40,<=50K,North America
37,Private,259882,associate,11,Never-married,white_collar,Unmarried,Black,Female,0,0,6,<=50K,North America
47,Private,341995,college_dropout,10,Divorced,white_collar,Own-child,White,Male,0,0,55,<=50K,North America
54,Private,96710,hs_grad,9,Married-civ-spouse,service,Other-relative,Black,Female,0,0,20,<=50K,North America
45,Local-gov,374450,hs_grad,9,Married-civ-spouse,labor,Wife,White,Female,5178,0,40,>50K,North America
18,Private,263024,hs_grad,9,Never-married,white_collar,Own-child,White,Female,0,0,40,<=50K,North America
22,Private,264738,hs_grad,9,Never-married,white_collar,Other-relative,White,Female,0,0,42,<=50K,Europe
46,Private,164877,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,44,<=50K,North America
50,Private,126566,hs_grad,9,Married-civ-spouse,labor,Husband,Black,Male,0,0,40,<=50K,North America
42,State-gov,293791,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
47,Private,170846,associate,12,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,>50K,Europe
43,Self-emp-not-inc,160369,HS_dropout,6,Divorced,labor,Unmarried,White,Male,0,0,25,<=50K,North America
28,Private,72443,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,1669,60,<=50K,North America
24,Private,217961,college_dropout,10,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
24,Self-emp-not-inc,102942,college_dropout,10,Never-married,service,Not-in-family,White,Female,0,0,50,<=50K,North America
58,Private,473836,HS_dropout,4,Widowed,labor,Other-relative,White,Female,0,0,45,<=50K,Latin America
46,Private,116635,bachelor,13,Separated,professional,Unmarried,Black,Female,0,0,36,<=50K,North America
43,Private,245842,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,44,<=50K,North America
23,Private,208826,bachelor,13,Never-married,service,Not-in-family,White,Female,0,0,40,<=50K,North America
40,Private,63503,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
50,Private,129673,bachelor,13,Divorced,white_collar,Not-in-family,White,Female,0,0,50,>50K,North America
17,Private,65368,HS_dropout,7,Never-married,white_collar,Own-child,White,Female,0,0,12,<=50K,North America
35,Private,194591,college_dropout,10,Married-civ-spouse,support,Husband,White,Male,0,0,40,<=50K,North America
58,Private,142076,hs_grad,9,Divorced,support,Not-in-family,White,Male,4787,0,39,>50K,North America
39,Private,70995,bachelor,13,Married-civ-spouse,labor,Husband,White,Male,15024,0,99,>50K,North America
37,Private,183345,associate,11,Never-married,blue_collar,Not-in-family,White,Male,0,0,45,<=50K,North America
41,State-gov,214985,hs_grad,9,Divorced,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
38,Private,91857,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,41,<=50K,North America
46,Private,172581,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1902,50,>50K,North America
49,Private,50474,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
43,Local-gov,260696,bachelor,13,Divorced,professional,Unmarried,White,Female,0,0,55,<=50K,North America
41,Local-gov,67671,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,0,50,<=50K,North America
37,Private,164898,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,52,<=50K,North America
40,Local-gov,105717,masters,14,Never-married,clerical,Not-in-family,White,Female,0,1876,35,<=50K,North America
18,Private,334026,HS_dropout,7,Never-married,blue_collar,Own-child,White,Male,0,0,25,<=50K,North America
30,Self-emp-not-inc,182089,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,85,<=50K,North America
49,Private,189462,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
44,Private,118550,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,33,<=50K,North America
